,indoor_t_c,outdoor_t_c,q_solar_w,q_conduct_w,q_vent_w,q_internal_w,q_net_w
2024-04-03 17:00:00+05:30,42.31654164163248,34.995,334.9171361218782,-1208.8683609655025,-114.78712985751406,100.0,-888.7383547011383
2024-04-03 18:00:00+05:30,41.71183955505682,32.035000000000004,42.88645087153284,-1671.7508357609522,-151.71349054418076,100.0,-1680.5778754336
2024-04-03 19:00:00+05:30,40.917556255089444,30.625,0.0,-1741.781365841444,-161.36669696729234,100.0,-1803.1480628087363
2024-04-03 20:00:00+05:30,40.11212227440859,29.685000000000002,0.0,-1725.2035907771224,-163.4764230181779,100.0,-1788.6800137953003
2024-04-03 21:00:00+05:30,39.31427563090872,29.145,0.0,-1664.8869624299111,-159.4339033413868,100.0,-1724.3208657712978
2024-04-03 22:00:00+05:30,38.56496527037327,29.320000000000004,0.0,-1531.687552468042,-144.94256550891217,100.0,-1576.6301179769541
2024-04-03 23:00:00+05:30,37.8879798856752,29.679999999999996,0.0,-1388.688201118531,-128.68470864761585,100.0,-1417.372909766147
2024-04-04 00:00:00+05:30,37.27221314437931,29.310000000000002,0.0,-1336.8886992004936,-124.83157767757876,100.0,-1361.7202768780724
2024-04-04 01:00:00+05:30,36.653433589326866,28.11,0.0,-1377.7767315788826,-133.9439518134666,100.0,-1411.7206833923494
2024-04-04 02:00:00+05:30,36.007930143692484,26.8,0.0,-1426.9590692382947,-144.36192879281083,100.0,-1471.3209980311055
2024-04-04 03:00:00+05:30,35.33990664665442,25.76,0.0,-1442.428515057948,-150.19377640624793,100.0,-1492.622291464196
2024-04-04 04:00:00+05:30,34.67300303334287,25.105,0.0,-1414.8622703467356,-150.00715155674956,100.0,-1464.8694219034853
2024-04-04 05:00:00+05:30,34.024123906631104,24.44,15.247192407748733,-1379.7639412483923,-150.25989460816243,100.0,-1414.776643448806
2024-04-04 06:00:00+05:30,33.450673444193946,25.820000000000004,258.12291008522556,-915.9771476963951,-119.63369825807276,100.0,-677.4879358692423
2024-04-04 07:00:00+05:30,33.39069948833006,29.299999999999997,666.108270436631,-178.17301720950775,-64.13398657803869,100.0,523.8012666490845
